ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
16161,0,0,29,0,-29
16162,1,0,235,0,-235
16163,0,0,32,0,-32
16164,0,0,26,0,-26
16165,1,1,178,1424,1246
16166,0,0,56,0,-56
16167,1,1,358,1682,1324
16168,1,0,175,0,-175
16169,0,0,23,0,-23
16170,1,1,1619,2540,921
16171,1,1,141,1773,1632
16172,1,1,408,2988,2580
16173,1,1,157,2375,2218
16174,1,0,14,0,-14
16175,0,0,45,0,-45
16176,0,0,29,0,-29
16177,1,0,29,0,-29
16178,1,1,96,1760,1664
16179,0,0,77,0,-77
16180,0,0,43,0,-43
16181,0,0,101,0,-101
16182,0,0,49,0,-49
16183,0,0,9,0,-9
16184,1,1,413,1257,844
16185,1,0,6,0,-6
16186,1,0,81,0,-81
16187,1,0,11,0,-11
16188,1,1,339,2053,1714
16189,0,0,0,0,0
16190,1,1,436,2269,1833
16191,1,0,30,0,-30
16192,0,0,14,0,-14
16193,1,0,92,0,-92
16194,0,0,1,0,-1
16195,1,0,21,0,-21
16196,1,1,2447,1223,-1224
16197,1,0,16,0,-16
16198,0,0,3,0,-3
16199,1,0,88,0,-88
16200,1,1,789,1910,1121
16201,0,0,2,0,-2
16202,1,1,92,1283,1191
16203,0,0,17,0,-17
16204,1,0,64,0,-64
16205,0,0,32,0,-32
16206,1,1,123,1314,1191
16207,0,0,75,0,-75
16208,0,0,61,0,-61
16209,1,0,28,0,-28
16210,1,1,135,1615,1480
16211,1,0,103,0,-103
16212,1,1,60,1319,1259
16213,1,1,78,1307,1229
16214,1,0,43,0,-43
16215,1,1,232,1324,1092
16216,0,0,25,0,-25
16217,1,1,1210,1416,206
16218,1,1,311,2503,2192
16219,0,0,80,0,-80
16220,1,0,1,0,-1
16221,0,0,159,0,-159
16222,1,1,32,3149,3117
16223,1,1,348,1991,1643
16224,1,1,208,1727,1519
16225,0,0,131,0,-131
16226,0,0,280,0,-280
16227,1,1,378,1551,1173
16228,1,0,49,0,-49
16229,0,0,136,0,-136
16230,1,0,3,0,-3
16231,0,0,5,0,-5
16232,1,1,125,1892,1767
16233,0,0,10,0,-10
16234,1,1,570,1300,730
16235,1,1,306,2269,1963
16236,1,1,1625,2221,596
16237,0,0,26,0,-26
16238,1,0,71,0,-71
16239,0,0,17,0,-17
16240,0,0,25,0,-25
16241,1,0,43,0,-43
16242,0,0,206,0,-206
16243,1,1,251,1642,1391
16244,1,0,28,0,-28
16245,1,1,925,1836,911
16246,0,0,92,0,-92
16247,1,1,1500,1341,-159
16248,0,0,26,0,-26
16249,0,0,143,0,-143
16250,1,1,287,1547,1260
16251,0,0,14,0,-14
16252,1,1,768,1732,964
16253,1,1,806,1317,511
16254,1,1,74,1401,1327
16255,0,0,15,0,-15
16256,1,1,311,1474,1163
16257,1,1,727,1594,867
16258,0,0,17,0,-17
16259,1,0,161,0,-161
16260,0,0,24,0,-24
16261,0,0,40,0,-40
16262,1,0,19,0,-19
16263,0,0,97,0,-97
16264,1,1,102,1250,1148
16265,0,0,41,0,-41
16266,0,0,74,0,-74
16267,1,0,14,0,-14
16268,0,0,25,0,-25
16269,1,0,33,0,-33
16270,1,1,569,1317,748
16271,0,0,2,0,-2
16272,0,0,36,0,-36
16273,1,0,27,0,-27
16274,0,0,31,0,-31
16275,0,0,0,0,0
16276,0,0,43,0,-43
16277,0,0,29,0,-29
16278,1,0,9,0,-9
16279,1,1,672,2037,1365
16280,1,0,52,0,-52
16281,1,1,2452,2086,-366
16282,1,1,1796,1720,-76
16283,0,0,32,0,-32
16284,0,0,108,0,-108
16285,1,1,981,1491,510
16286,0,0,83,0,-83
16287,0,0,6,0,-6
16288,0,0,22,0,-22
16289,0,0,5,0,-5
16290,1,1,852,2712,1860
16291,0,0,62,0,-62
16292,0,0,42,0,-42
16293,1,0,54,0,-54
16294,0,0,26,0,-26
16295,1,1,270,1320,1050
16296,0,0,22,0,-22
16297,0,0,69,0,-69
16298,0,0,70,0,-70
16299,1,0,48,0,-48
16300,1,0,118,0,-118
16301,0,0,30,0,-30
16302,0,0,215,0,-215
16303,0,0,61,0,-61
16304,0,0,30,0,-30
16305,0,0,81,0,-81
16306,1,0,109,0,-109
16307,0,0,1,0,-1
16308,1,1,84,1281,1197
16309,0,0,88,0,-88
16310,0,0,40,0,-40
16311,0,0,112,0,-112
16312,1,1,705,1270,565
16313,0,0,13,0,-13
16314,1,1,735,1549,814
16315,0,0,61,0,-61
16316,1,1,67,1915,1848
16317,1,0,3,0,-3
16318,1,1,142,1453,1311
16319,0,0,42,0,-42
16320,0,0,90,0,-90
16321,1,1,255,1441,1186
16322,1,1,104,1292,1188
16323,0,0,83,0,-83
16324,1,1,1097,1240,143
16325,1,1,486,1266,780
16326,1,0,61,0,-61
16327,1,1,28,1270,1242
16328,1,0,90,0,-90
16329,1,0,42,0,-42
16330,0,0,2,0,-2
16331,1,1,534,1225,691
16332,0,0,58,0,-58
16333,0,0,34,0,-34
16334,1,1,1535,1389,-146
16335,0,0,65,0,-65
16336,0,0,29,0,-29
16337,0,0,99,0,-99
16338,1,1,732,1459,727
16339,0,0,27,0,-27
16340,0,0,178,0,-178
16341,1,0,3,0,-3
16342,0,0,31,0,-31
16343,0,0,41,0,-41
16344,1,1,68,1380,1312
16345,0,0,1,0,-1
16346,0,0,52,0,-52
16347,0,0,7,0,-7
16348,0,0,20,0,-20
16349,1,1,249,1200,951
16350,1,1,596,1375,779
16351,0,0,83,0,-83
16352,1,0,30,0,-30
16353,0,0,11,0,-11
16354,0,0,55,0,-55
16355,0,0,21,0,-21
16356,0,0,41,0,-41
16357,0,0,180,0,-180
16358,1,0,23,0,-23
16359,0,0,84,0,-84
16360,1,1,345,1457,1112
16361,0,0,39,0,-39
16362,1,0,34,0,-34
16363,0,0,3,0,-3
16364,0,0,72,0,-72
16365,1,1,559,1236,677
16366,1,1,1113,1577,464
16367,0,0,54,0,-54
16368,0,0,74,0,-74
16369,0,0,29,0,-29
16370,0,0,110,0,-110
16371,0,0,51,0,-51
16372,1,1,237,1215,978
16373,1,1,277,1703,1426
16374,1,0,38,0,-38
16375,1,1,138,1285,1147
16376,0,0,115,0,-115
16377,1,0,25,0,-25
16378,0,0,68,0,-68
16379,1,0,13,0,-13
16380,1,1,188,1735,1547
16381,0,0,109,0,-109
16382,1,1,1611,1269,-342
16383,0,0,159,0,-159
16384,1,1,51,1228,1177
16385,0,0,11,0,-11
16386,0,0,51,0,-51
16387,0,0,43,0,-43
16388,1,0,86,0,-86
16389,1,1,66,1263,1197
16390,1,1,306,1306,1000
16391,0,0,4,0,-4
16392,1,0,87,0,-87
16393,0,0,102,0,-102
16394,1,1,190,1291,1101
16395,1,1,1027,1342,315
16396,1,0,24,0,-24
16397,1,0,122,0,-122
16398,1,0,4,0,-4
16399,1,1,1024,1703,679
16400,0,0,343,0,-343
16401,1,1,199,1429,1230
16402,1,1,248,1768,1520
16403,1,0,25,0,-25
16404,0,0,35,0,-35
16405,1,0,19,0,-19
16406,1,1,295,1622,1327
16407,1,1,265,1427,1162
16408,0,0,24,0,-24
16409,1,1,829,2059,1230
16410,1,1,1284,1276,-8
16411,1,0,10,0,-10
16412,1,0,42,0,-42
16413,0,0,38,0,-38
16414,1,0,9,0,-9
16415,1,0,29,0,-29
16416,0,0,82,0,-82
16417,1,0,13,0,-13
16418,0,0,51,0,-51
16419,1,1,33,1807,1774
16420,1,1,951,1291,340
16421,0,0,80,0,-80
16422,0,0,112,0,-112
16423,0,0,2,0,-2
16424,0,0,40,0,-40
16425,1,0,4,0,-4
16426,0,0,21,0,-21
16427,1,0,41,0,-41
16428,0,0,32,0,-32
16429,0,0,55,0,-55
16430,1,0,21,0,-21
16431,1,0,42,0,-42
16432,0,0,61,0,-61
16433,1,0,161,0,-161
16434,1,1,872,1614,742
16435,1,0,42,0,-42
16436,1,0,3,0,-3
16437,0,0,9,0,-9
16438,1,0,11,0,-11
16439,1,0,19,0,-19
16440,0,0,38,0,-38
16441,0,0,18,0,-18
16442,1,0,38,0,-38
16443,0,0,38,0,-38
16444,1,0,56,0,-56
16445,1,0,37,0,-37
16446,0,0,18,0,-18
16447,1,0,94,0,-94
16448,1,0,13,0,-13
16449,1,1,453,1591,1138
16450,1,0,38,0,-38
16451,1,1,286,1240,954
16452,1,0,16,0,-16
16453,0,0,103,0,-103
16454,0,0,18,0,-18
16455,0,0,10,0,-10
16456,1,1,2732,1415,-1317
16457,1,1,1158,1709,551
16458,1,1,1161,1381,220
16459,0,0,14,0,-14
16460,1,0,46,0,-46
16461,0,0,92,0,-92
16462,1,1,425,1227,802
16463,0,0,176,0,-176
16464,0,0,68,0,-68
16465,1,1,560,3684,3124
16466,1,0,7,0,-7
16467,0,0,7,0,-7
16468,1,1,1058,1210,152
16469,0,0,30,0,-30
16470,1,1,354,1315,961
16471,0,0,73,0,-73
16472,1,0,53,0,-53
16473,1,1,667,1289,622
16474,0,0,72,0,-72
16475,1,0,27,0,-27
16476,1,1,828,1248,420
16477,0,0,47,0,-47
16478,1,1,1050,1351,301
16479,1,1,175,1927,1752
16480,0,0,23,0,-23
16481,0,0,5,0,-5
16482,1,1,986,3792,2806
16483,1,0,15,0,-15
16484,0,0,18,0,-18
16485,0,0,79,0,-79
16486,0,0,58,0,-58
16487,0,0,55,0,-55
16488,1,0,25,0,-25
16489,0,0,58,0,-58
16490,0,0,45,0,-45
16491,1,1,690,1631,941
16492,1,1,978,1673,695
16493,1,0,31,0,-31
16494,0,0,78,0,-78
16495,0,0,79,0,-79
16496,1,0,34,0,-34
16497,1,1,761,1378,617
16498,1,0,18,0,-18
16499,1,1,816,1455,639
16500,0,0,11,0,-11
16501,1,1,420,1946,1526
16502,1,0,15,0,-15
16503,0,0,115,0,-115
16504,1,0,86,0,-86
16505,1,0,62,0,-62
16506,0,0,36,0,-36
16507,1,0,21,0,-21
16508,1,1,341,1250,909
16509,0,0,4,0,-4
16510,1,0,21,0,-21
16511,0,0,5,0,-5
16512,0,0,106,0,-106
16513,1,0,37,0,-37
16514,0,0,152,0,-152
16515,0,0,2,0,-2
16516,1,1,129,2001,1872
16517,0,0,0,0,0
16518,1,0,139,0,-139
16519,1,0,32,0,-32
16520,0,0,32,0,-32
16521,1,1,1262,1664,402
16522,0,0,48,0,-48
16523,0,0,57,0,-57
16524,1,1,25,1420,1395
16525,0,0,45,0,-45
16526,1,0,5,0,-5
16527,1,1,13,1502,1489
16528,0,0,63,0,-63
16529,1,0,44,0,-44
16530,1,1,491,1249,758
16531,1,1,607,1490,883
16532,0,0,65,0,-65
16533,1,0,125,0,-125
16534,1,0,67,0,-67
16535,1,1,1056,1439,383
16536,1,1,172,1260,1088
16537,0,0,1,0,-1
16538,1,1,1089,1533,444
16539,1,1,1519,1369,-150
16540,1,0,11,0,-11
16541,1,1,592,1257,665
16542,0,0,100,0,-100
16543,1,0,27,0,-27
16544,1,0,39,0,-39
16545,1,0,48,0,-48
16546,0,0,0,0,0
16547,0,0,73,0,-73
16548,0,0,59,0,-59
16549,1,1,143,1592,1449
16550,1,1,531,1335,804
16551,0,0,84,0,-84
16552,1,0,21,0,-21
16553,1,0,32,0,-32
16554,1,1,1374,1335,-39
16555,0,0,40,0,-40
16556,1,1,983,1263,280
16557,0,0,30,0,-30
16558,0,0,40,0,-40
16559,1,1,257,1323,1066
16560,1,1,872,2326,1454
16561,1,0,95,0,-95
16562,1,0,31,0,-31
16563,1,0,58,0,-58
16564,1,0,12,0,-12
16565,0,0,2,0,-2
16566,1,0,85,0,-85
16567,0,0,45,0,-45
16568,1,1,796,1691,895
16569,0,0,46,0,-46
16570,1,0,64,0,-64
16571,1,0,63,0,-63
16572,1,0,58,0,-58
16573,1,0,55,0,-55
16574,1,1,1016,1974,958
16575,1,1,143,1973,1830
16576,1,1,188,1690,1502
16577,0,0,82,0,-82
16578,0,0,11,0,-11
16579,1,1,497,1331,834
16580,1,1,722,1719,997
16581,0,0,34,0,-34
16582,1,1,134,2007,1873
16583,1,1,1241,2144,903
16584,0,0,65,0,-65
16585,1,0,3,0,-3
16586,1,1,1450,2165,715
16587,1,0,47,0,-47
16588,1,0,8,0,-8
16589,0,0,97,0,-97
16590,1,1,94,1660,1566
16591,0,0,115,0,-115
16592,1,0,97,0,-97
16593,0,0,21,0,-21
16594,1,1,170,1321,1151
16595,1,1,50,1662,1612
16596,0,0,7,0,-7
16597,0,0,193,0,-193
16598,0,0,85,0,-85
16599,0,0,31,0,-31
16600,1,0,98,0,-98
16601,1,0,39,0,-39
16602,0,0,89,0,-89
16603,0,0,11,0,-11
16604,0,0,61,0,-61
16605,1,1,65,1434,1369
16606,1,1,331,2687,2356
16607,1,0,1,0,-1
16608,1,0,14,0,-14
16609,0,0,229,0,-229
16610,1,1,765,1280,515
16611,0,0,35,0,-35
16612,1,0,43,0,-43
16613,1,0,150,0,-150
16614,1,0,37,0,-37
16615,1,0,94,0,-94
16616,0,0,90,0,-90
16617,0,0,43,0,-43
16618,1,0,121,0,-121
16619,1,1,343,2151,1808
16620,1,0,97,0,-97
16621,0,0,20,0,-20
16622,1,0,2,0,-2
16623,1,0,3,0,-3
16624,1,0,184,0,-184
16625,1,0,10,0,-10
16626,0,0,47,0,-47
16627,0,0,95,0,-95
16628,0,0,63,0,-63
16629,0,0,66,0,-66
16630,1,0,23,0,-23
16631,1,1,356,2243,1887
16632,0,0,17,0,-17
16633,1,0,64,0,-64
16634,1,0,59,0,-59
16635,1,0,63,0,-63
16636,1,1,1119,1576,457
16637,0,0,37,0,-37
16638,1,1,657,1493,836
16639,0,0,18,0,-18
16640,1,0,47,0,-47
16641,0,0,21,0,-21
16642,0,0,28,0,-28
16643,1,1,129,1527,1398
16644,0,0,71,0,-71
16645,0,0,37,0,-37
16646,1,1,351,3253,2902
16647,0,0,158,0,-158
16648,0,0,5,0,-5
16649,1,1,847,1803,956
16650,1,1,380,1212,832
16651,0,0,56,0,-56
16652,1,0,59,0,-59
16653,1,0,71,0,-71
16654,1,0,7,0,-7
16655,0,0,9,0,-9
16656,0,0,104,0,-104
16657,0,0,80,0,-80
16658,1,0,102,0,-102
16659,0,0,5,0,-5
16660,0,0,187,0,-187
16661,0,0,14,0,-14
16662,0,0,128,0,-128
16663,1,1,46,1233,1187
16664,1,1,263,1266,1003
16665,1,0,99,0,-99
16666,0,0,53,0,-53
16667,1,0,14,0,-14
16668,1,0,161,0,-161
16669,1,1,1082,1445,363
16670,1,0,97,0,-97
16671,0,0,96,0,-96
16672,1,1,292,2271,1979
16673,1,0,45,0,-45
16674,1,1,588,1329,741
16675,0,0,6,0,-6
16676,0,0,107,0,-107
16677,0,0,2,0,-2
16678,0,0,61,0,-61
16679,1,1,390,1232,842
16680,1,1,647,1513,866
16681,1,1,653,1397,744
16682,1,1,1200,1455,255
16683,1,0,27,0,-27
16684,0,0,79,0,-79
16685,1,0,9,0,-9
16686,1,0,9,0,-9
16687,1,0,1,0,-1
16688,0,0,9,0,-9
16689,0,0,0,0,0
16690,0,0,28,0,-28
16691,0,0,32,0,-32
16692,0,0,61,0,-61
16693,1,0,38,0,-38
16694,1,1,63,1216,1153
16695,1,1,159,1221,1062
16696,0,0,77,0,-77
16697,1,1,210,1269,1059
16698,1,0,29,0,-29
16699,1,1,574,1219,645
16700,1,0,34,0,-34
16701,0,0,4,0,-4
16702,1,0,100,0,-100
16703,1,0,5,0,-5
16704,1,0,80,0,-80
16705,1,1,562,1485,923
16706,0,0,70,0,-70
16707,1,0,26,0,-26
16708,0,0,55,0,-55
16709,0,0,2,0,-2
16710,0,0,1,0,-1
16711,1,1,356,1438,1082
16712,0,0,88,0,-88
16713,1,0,53,0,-53
16714,1,0,47,0,-47
16715,1,0,57,0,-57
16716,0,0,16,0,-16
16717,0,0,16,0,-16
16718,0,0,20,0,-20
16719,1,1,44,1265,1221
16720,1,1,266,1302,1036
16721,1,0,13,0,-13
16722,1,1,169,1275,1106
16723,1,0,179,0,-179
16724,1,1,492,1380,888
16725,1,1,1769,2155,386
16726,1,0,51,0,-51
16727,1,1,809,1486,677
16728,1,1,353,3481,3128
16729,1,1,719,1347,628
16730,1,1,426,1256,830
16731,0,0,39,0,-39
16732,1,1,786,1385,599
16733,0,0,76,0,-76
16734,1,1,105,1266,1161
16735,1,1,1664,2015,351
16736,0,0,86,0,-86
16737,0,0,18,0,-18
16738,1,0,15,0,-15
16739,0,0,38,0,-38
16740,0,0,34,0,-34
16741,1,1,444,1634,1190
16742,1,0,139,0,-139
16743,1,1,260,1611,1351
16744,1,1,911,1478,567
16745,1,1,522,1460,938
16746,0,0,12,0,-12
16747,1,0,123,0,-123
16748,0,0,48,0,-48
16749,1,1,631,1418,787
16750,1,1,1103,1693,590
16751,0,0,5,0,-5
16752,1,0,96,0,-96
16753,1,0,58,0,-58
16754,1,1,415,1562,1147
16755,0,0,16,0,-16
16756,1,0,16,0,-16
16757,1,0,15,0,-15
16758,0,0,63,0,-63
16759,0,0,7,0,-7
16760,1,0,139,0,-139
16761,1,0,10,0,-10
16762,0,0,8,0,-8
16763,0,0,37,0,-37
16764,0,0,56,0,-56
16765,1,1,1177,1246,69
16766,1,1,561,1337,776
16767,0,0,112,0,-112
16768,0,0,4,0,-4
16769,1,0,120,0,-120
16770,1,1,205,1251,1046
16771,1,1,1009,1350,341
16772,0,0,46,0,-46
16773,1,1,1076,1347,271
16774,0,0,101,0,-101
16775,1,0,16,0,-16
16776,1,0,76,0,-76
16777,1,0,17,0,-17
16778,1,1,77,2231,2154
16779,0,0,19,0,-19
16780,1,0,38,0,-38
16781,0,0,1,0,-1
16782,0,0,18,0,-18
16783,0,0,10,0,-10
16784,1,1,94,1287,1193
16785,1,1,159,1253,1094
16786,1,0,63,0,-63
16787,1,1,39,1255,1216
16788,1,1,202,1301,1099
16789,1,0,16,0,-16
16790,0,0,18,0,-18
16791,1,0,8,0,-8
16792,0,0,8,0,-8
16793,1,0,39,0,-39
16794,1,0,63,0,-63
16795,1,0,49,0,-49
16796,1,0,38,0,-38
16797,1,1,572,2275,1703
16798,1,0,45,0,-45
16799,0,0,31,0,-31
16800,0,0,48,0,-48
16801,1,1,959,1955,996
16802,0,0,38,0,-38
16803,1,1,1317,1479,162
16804,1,1,402,1740,1338
16805,0,0,68,0,-68
16806,1,0,199,0,-199
16807,0,0,51,0,-51
16808,0,0,28,0,-28
16809,1,0,13,0,-13
16810,1,0,10,0,-10
16811,1,0,212,0,-212
16812,0,0,22,0,-22
16813,1,0,9,0,-9
16814,1,1,343,2314,1971
16815,0,0,25,0,-25
16816,1,1,1003,1340,337
16817,0,0,13,0,-13
16818,1,0,40,0,-40
16819,1,1,47,2343,2296
16820,0,0,36,0,-36
16821,1,1,362,2050,1688
16822,0,0,23,0,-23
16823,1,1,293,2211,1918
16824,1,1,839,1279,440
16825,1,1,210,1303,1093
16826,0,0,4,0,-4
16827,1,0,3,0,-3
16828,1,1,1491,1211,-280
16829,1,0,4,0,-4
16830,1,1,178,1273,1095
16831,0,0,17,0,-17
16832,0,0,13,0,-13
16833,0,0,18,0,-18
16834,1,1,677,2099,1422
16835,1,0,2,0,-2
16836,1,1,56,1281,1225
16837,0,0,40,0,-40
16838,1,0,10,0,-10
16839,1,1,178,1865,1687
16840,0,0,19,0,-19
16841,1,0,35,0,-35
16842,1,1,747,1350,603
16843,1,1,590,1330,740
16844,1,0,143,0,-143
16845,1,1,266,1466,1200
16846,1,0,26,0,-26
16847,1,0,57,0,-57
16848,0,0,36,0,-36
16849,0,0,70,0,-70
16850,1,1,864,1220,356
16851,0,0,0,0,0
16852,0,0,46,0,-46
16853,0,0,21,0,-21
16854,1,0,23,0,-23
16855,1,1,707,2008,1301
16856,1,1,885,3185,2300
16857,1,1,655,1546,891
16858,1,0,6,0,-6
16859,1,1,204,1617,1413
16860,1,1,1000,2510,1510
16861,0,0,0,0,0
16862,1,1,335,1360,1025
16863,1,1,1100,1283,183
16864,0,0,5,0,-5
16865,1,1,183,1407,1224
16866,1,0,98,0,-98
16867,1,0,81,0,-81
16868,1,0,70,0,-70
16869,1,0,106,0,-106
16870,1,1,76,1273,1197
16871,0,0,4,0,-4
16872,1,0,34,0,-34
16873,1,1,374,1291,917
16874,1,1,894,1914,1020
16875,0,0,6,0,-6
16876,0,0,6,0,-6
16877,1,0,156,0,-156
16878,1,1,1003,1405,402
16879,0,0,83,0,-83
16880,0,0,36,0,-36
16881,1,1,115,1409,1294
16882,1,1,1087,1603,516
16883,1,1,423,1338,915
16884,1,1,247,2834,2587
16885,0,0,11,0,-11
16886,0,0,10,0,-10
16887,1,1,744,1991,1247
16888,0,0,31,0,-31
16889,1,1,566,1316,750
16890,1,0,13,0,-13
16891,1,1,403,2878,2475
16892,1,1,256,1324,1068
16893,0,0,86,0,-86
16894,0,0,24,0,-24
16895,1,0,56,0,-56
16896,0,0,55,0,-55
16897,1,1,190,1577,1387
16898,0,0,76,0,-76
16899,0,0,5,0,-5
16900,0,0,15,0,-15
16901,1,0,6,0,-6
16902,1,1,378,1294,916
16903,1,1,784,1507,723
16904,1,1,373,1260,887
16905,1,0,81,0,-81
16906,1,0,58,0,-58
16907,1,0,0,0,0
16908,0,0,148,0,-148
16909,1,0,89,0,-89
16910,0,0,4,0,-4
16911,1,0,46,0,-46
16912,1,1,30,1358,1328
16913,0,0,45,0,-45
16914,1,1,162,1322,1160
16915,0,0,18,0,-18
16916,1,1,320,1416,1096
16917,0,0,13,0,-13
16918,0,0,1,0,-1
16919,1,0,88,0,-88
16920,0,0,57,0,-57
16921,0,0,17,0,-17
16922,0,0,15,0,-15
16923,1,0,5,0,-5
16924,1,1,563,1219,656
16925,1,1,426,1278,852
16926,1,0,50,0,-50
16927,1,0,64,0,-64
16928,0,0,8,0,-8
16929,1,1,1067,1625,558
16930,0,0,17,0,-17
16931,1,0,13,0,-13
16932,1,1,511,1351,840
16933,0,0,7,0,-7
16934,0,0,133,0,-133
16935,0,0,7,0,-7
16936,1,1,380,1588,1208
16937,1,0,65,0,-65
16938,0,0,109,0,-109
16939,0,0,15,0,-15
16940,0,0,27,0,-27
16941,1,0,0,0,0
16942,0,0,40,0,-40
16943,1,0,49,0,-49
16944,0,0,34,0,-34
16945,1,0,158,0,-158
16946,1,0,14,0,-14
16947,1,0,42,0,-42
16948,0,0,172,0,-172
16949,0,0,16,0,-16
16950,0,0,0,0,0
16951,1,0,36,0,-36
16952,1,0,102,0,-102
16953,1,0,4,0,-4
16954,1,1,596,1205,609
16955,1,0,38,0,-38
16956,1,0,32,0,-32
16957,1,0,114,0,-114
16958,0,0,13,0,-13
16959,0,0,54,0,-54
16960,0,0,45,0,-45
16961,1,1,406,1357,951
16962,0,0,37,0,-37
16963,1,1,632,1410,778
16964,1,1,943,1215,272
16965,1,1,448,1306,858
16966,0,0,49,0,-49
16967,1,1,1032,1353,321
16968,1,1,739,1585,846
16969,1,0,83,0,-83
16970,0,0,234,0,-234
16971,0,0,12,0,-12
16972,1,0,47,0,-47
16973,1,1,2473,1251,-1222
16974,0,0,189,0,-189
16975,1,0,82,0,-82
16976,1,1,55,1427,1372
16977,0,0,50,0,-50
16978,1,1,1014,1871,857
16979,1,0,99,0,-99
16980,0,0,174,0,-174
16981,1,1,104,1240,1136
16982,1,1,692,1339,647
16983,1,1,275,1388,1113
16984,0,0,7,0,-7
16985,1,1,983,1235,252
16986,0,0,6,0,-6
16987,1,0,74,0,-74
16988,1,0,13,0,-13
16989,1,0,141,0,-141
16990,0,0,37,0,-37
16991,1,1,225,2041,1816
16992,1,1,1026,1473,447
16993,0,0,39,0,-39
16994,1,0,46,0,-46
16995,0,0,97,0,-97
16996,0,0,108,0,-108
16997,0,0,122,0,-122
16998,0,0,4,0,-4
16999,0,0,53,0,-53
17000,0,0,75,0,-75
17001,0,0,20,0,-20
17002,0,0,73,0,-73
17003,0,0,43,0,-43
17004,1,0,263,0,-263
17005,0,0,125,0,-125
17006,1,1,474,1221,747
17007,1,0,0,0,0
17008,0,0,22,0,-22
17009,1,0,24,0,-24
17010,1,0,21,0,-21
17011,0,0,31,0,-31
17012,1,0,20,0,-20
17013,1,0,81,0,-81
17014,1,0,231,0,-231
17015,1,1,240,1899,1659
17016,1,0,22,0,-22
17017,0,0,68,0,-68
17018,0,0,126,0,-126
17019,0,0,13,0,-13
17020,1,0,3,0,-3
17021,0,0,146,0,-146
17022,1,1,774,1623,849
17023,0,0,29,0,-29
17024,1,1,756,1747,991
17025,1,1,548,1272,724
17026,1,0,27,0,-27
17027,1,1,839,1318,479
17028,0,0,134,0,-134
17029,0,0,46,0,-46
17030,1,0,29,0,-29
17031,1,1,655,1353,698
17032,0,0,38,0,-38
17033,1,0,10,0,-10
17034,0,0,2,0,-2
17035,0,0,43,0,-43
17036,0,0,5,0,-5
17037,0,0,46,0,-46
17038,0,0,91,0,-91
17039,1,1,1316,1557,241
17040,1,0,19,0,-19
17041,0,0,53,0,-53
17042,0,0,151,0,-151
17043,0,0,6,0,-6
17044,1,0,272,0,-272
17045,1,0,29,0,-29
17046,1,0,5,0,-5
17047,1,1,711,1262,551
17048,1,0,20,0,-20
17049,1,1,1189,1446,257
17050,1,1,321,1226,905
17051,0,0,19,0,-19
17052,1,0,28,0,-28
17053,0,0,45,0,-45
17054,1,1,368,1384,1016
17055,1,0,11,0,-11
17056,0,0,39,0,-39
17057,1,1,631,1211,580
17058,0,0,71,0,-71
17059,0,0,58,0,-58
17060,0,0,25,0,-25
17061,0,0,58,0,-58
17062,1,0,75,0,-75
17063,0,0,170,0,-170
17064,1,0,4,0,-4
17065,1,0,41,0,-41
17066,1,1,1066,1663,597
17067,1,1,630,1230,600
17068,1,1,175,1568,1393
17069,1,1,171,1424,1253
17070,0,0,12,0,-12
17071,0,0,58,0,-58
17072,0,0,11,0,-11
17073,1,0,17,0,-17
17074,0,0,11,0,-11
17075,1,1,493,1591,1098
17076,1,0,109,0,-109
17077,1,0,6,0,-6
17078,0,0,210,0,-210
17079,1,1,746,1325,579
17080,1,1,438,1451,1013
17081,1,1,731,1300,569
17082,0,0,13,0,-13
17083,1,0,5,0,-5
17084,0,0,30,0,-30
17085,0,0,43,0,-43
17086,1,1,545,1696,1151
17087,0,0,28,0,-28
17088,1,0,142,0,-142
17089,0,0,111,0,-111
17090,0,0,35,0,-35
17091,1,1,1122,1581,459
17092,1,1,453,1463,1010
17093,1,1,732,1249,517
17094,1,1,626,1537,911
17095,1,1,260,1286,1026
17096,0,0,8,0,-8
17097,0,0,36,0,-36
17098,0,0,16,0,-16
17099,0,0,23,0,-23
17100,1,0,176,0,-176
17101,0,0,19,0,-19
17102,0,0,38,0,-38
17103,0,0,7,0,-7
17104,1,1,680,1728,1048
17105,0,0,36,0,-36
17106,1,0,26,0,-26
17107,1,0,9,0,-9
17108,0,0,5,0,-5
17109,1,1,692,1393,701
17110,1,1,176,1287,1111
17111,1,1,383,1489,1106
17112,1,0,156,0,-156
17113,1,1,77,1493,1416
17114,0,0,5,0,-5
17115,0,0,29,0,-29
17116,0,0,95,0,-95
17117,1,0,112,0,-112
17118,1,1,148,1391,1243
17119,1,0,11,0,-11
17120,1,1,448,1838,1390
17121,0,0,11,0,-11
17122,0,0,39,0,-39
17123,1,1,206,1213,1007
17124,0,0,0,0,0
17125,0,0,20,0,-20
17126,1,1,419,1345,926
17127,0,0,11,0,-11
17128,1,1,268,1700,1432
17129,0,0,110,0,-110
17130,0,0,59,0,-59
17131,1,0,69,0,-69
17132,0,0,93,0,-93
17133,0,0,33,0,-33
17134,1,0,128,0,-128
17135,1,1,370,1341,971
17136,1,0,8,0,-8
17137,0,0,5,0,-5
17138,1,1,564,1292,728
17139,0,0,0,0,0
17140,1,0,11,0,-11
17141,0,0,74,0,-74
17142,0,0,110,0,-110
17143,1,0,25,0,-25
