ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
9937,1,1,1031,1643,612
9938,0,0,118,0,-118
9939,0,0,65,0,-65
9940,0,0,6,0,-6
9941,0,0,0,0,0
9942,1,1,855,1691,836
9943,0,0,47,0,-47
9944,0,0,56,0,-56
9945,1,1,1567,1327,-240
9946,1,0,113,0,-113
9947,0,0,77,0,-77
9948,0,0,32,0,-32
9949,1,1,1082,1528,446
9950,0,0,249,0,-249
9951,1,0,11,0,-11
9952,0,0,27,0,-27
9953,0,0,167,0,-167
9954,1,1,702,1299,597
9955,1,0,16,0,-16
9956,0,0,0,0,0
9957,0,0,45,0,-45
9958,1,1,190,1397,1207
9959,1,1,227,1336,1109
9960,1,0,89,0,-89
9961,0,0,6,0,-6
9962,0,0,24,0,-24
9963,1,1,495,1516,1021
9964,0,0,24,0,-24
9965,0,0,95,0,-95
9966,1,0,0,0,0
9967,0,0,13,0,-13
9968,1,0,59,0,-59
9969,0,0,67,0,-67
9970,1,0,15,0,-15
9971,1,0,89,0,-89
9972,0,0,1,0,-1
9973,1,1,393,2906,2513
9974,1,1,574,1533,959
9975,1,0,62,0,-62
9976,1,0,58,0,-58
9977,1,1,1828,1292,-536
9978,0,0,41,0,-41
9979,1,0,18,0,-18
9980,1,0,42,0,-42
9981,1,0,2,0,-2
9982,1,0,3,0,-3
9983,0,0,68,0,-68
9984,0,0,13,0,-13
9985,1,1,552,1860,1308
9986,0,0,7,0,-7
9987,0,0,43,0,-43
9988,0,0,3,0,-3
9989,1,0,136,0,-136
9990,0,0,12,0,-12
9991,1,0,58,0,-58
9992,1,1,58,2156,2098
9993,0,0,2,0,-2
9994,0,0,38,0,-38
9995,1,0,54,0,-54
9996,0,0,66,0,-66
9997,1,1,442,1681,1239
9998,1,1,715,1234,519
9999,1,1,391,1268,877
10000,1,0,95,0,-95
10001,1,1,194,1449,1255
10002,1,1,448,1279,831
10003,1,1,540,2028,1488
10004,1,0,30,0,-30
10005,1,0,35,0,-35
10006,0,0,107,0,-107
10007,0,0,1,0,-1
10008,1,0,27,0,-27
10009,1,0,5,0,-5
10010,1,1,348,1205,857
10011,0,0,3,0,-3
10012,0,0,46,0,-46
10013,0,0,125,0,-125
10014,0,0,68,0,-68
10015,1,1,85,1508,1423
10016,0,0,34,0,-34
10017,1,0,12,0,-12
10018,0,0,4,0,-4
10019,1,1,340,1691,1351
10020,1,0,41,0,-41
10021,0,0,27,0,-27
10022,0,0,23,0,-23
10023,1,1,695,7851,7156
10024,1,1,735,1210,475
10025,1,1,1046,2608,1562
10026,1,0,58,0,-58
10027,1,1,192,1366,1174
10028,0,0,46,0,-46
10029,0,0,54,0,-54
10030,1,1,255,1258,1003
10031,0,0,7,0,-7
10032,1,0,151,0,-151
10033,1,1,1147,1559,412
10034,1,0,29,0,-29
10035,1,1,913,4234,3321
10036,1,1,394,1458,1064
10037,1,1,1540,1443,-97
10038,0,0,65,0,-65
10039,1,1,816,1254,438
10040,1,1,933,1795,862
10041,1,1,722,1636,914
10042,1,1,958,1299,341
10043,1,1,357,2446,2089
10044,1,1,689,1433,744
10045,1,0,7,0,-7
10046,1,1,279,1260,981
10047,1,0,16,0,-16
10048,1,0,57,0,-57
10049,1,0,31,0,-31
10050,1,0,17,0,-17
10051,0,0,5,0,-5
10052,0,0,7,0,-7
10053,0,0,72,0,-72
10054,1,0,46,0,-46
10055,0,0,54,0,-54
10056,1,1,352,1662,1310
10057,0,0,28,0,-28
10058,0,0,71,0,-71
10059,1,0,9,0,-9
10060,1,1,124,1864,1740
10061,1,1,389,1551,1162
10062,1,1,919,1862,943
10063,1,0,13,0,-13
10064,0,0,4,0,-4
10065,0,0,61,0,-61
10066,1,1,828,1233,405
10067,1,0,21,0,-21
10068,0,0,14,0,-14
10069,0,0,39,0,-39
10070,0,0,21,0,-21
10071,0,0,63,0,-63
10072,1,0,9,0,-9
10073,0,0,72,0,-72
10074,0,0,74,0,-74
10075,0,0,11,0,-11
10076,0,0,34,0,-34
10077,0,0,55,0,-55
10078,0,0,48,0,-48
10079,1,0,13,0,-13
10080,0,0,126,0,-126
10081,1,1,233,1274,1041
10082,0,0,14,0,-14
10083,1,1,1471,1484,13
10084,0,0,55,0,-55
10085,1,0,17,0,-17
10086,1,1,457,1328,871
10087,1,0,21,0,-21
10088,0,0,8,0,-8
10089,0,0,36,0,-36
10090,1,0,31,0,-31
10091,1,1,559,1329,770
10092,0,0,14,0,-14
10093,0,0,193,0,-193
10094,1,0,26,0,-26
10095,1,1,45,3054,3009
10096,0,0,41,0,-41
10097,1,1,970,1296,326
10098,1,0,51,0,-51
10099,1,0,14,0,-14
10100,1,0,136,0,-136
10101,0,0,7,0,-7
10102,1,0,16,0,-16
10103,1,1,288,1255,967
10104,1,1,342,1453,1111
10105,1,1,553,1343,790
10106,1,0,125,0,-125
10107,1,0,25,0,-25
10108,0,0,17,0,-17
10109,0,0,117,0,-117
10110,1,1,139,1229,1090
10111,1,1,437,1266,829
10112,0,0,45,0,-45
10113,0,0,1,0,-1
10114,1,1,254,1450,1196
10115,0,0,68,0,-68
10116,0,0,16,0,-16
10117,0,0,54,0,-54
10118,0,0,28,0,-28
10119,1,1,261,1823,1562
10120,0,0,37,0,-37
10121,0,0,44,0,-44
10122,1,0,53,0,-53
10123,0,0,0,0,0
10124,1,1,1119,2193,1074
10125,1,0,40,0,-40
10126,1,0,10,0,-10
10127,1,0,6,0,-6
10128,0,0,59,0,-59
10129,0,0,5,0,-5
10130,0,0,31,0,-31
10131,0,0,18,0,-18
10132,1,1,249,2396,2147
10133,1,1,276,1575,1299
10134,1,1,548,1265,717
10135,0,0,62,0,-62
10136,0,0,22,0,-22
10137,0,0,31,0,-31
10138,1,1,95,1257,1162
10139,1,1,174,1356,1182
10140,0,0,60,0,-60
10141,1,0,45,0,-45
10142,0,0,20,0,-20
10143,1,0,34,0,-34
10144,0,0,14,0,-14
10145,0,0,96,0,-96
10146,0,0,61,0,-61
10147,1,0,5,0,-5
10148,1,0,87,0,-87
10149,1,1,2886,1321,-1565
10150,0,0,24,0,-24
10151,0,0,14,0,-14
10152,1,0,7,0,-7
10153,1,1,2672,1630,-1042
10154,0,0,60,0,-60
10155,1,0,32,0,-32
10156,1,1,574,3505,2931
10157,0,0,1,0,-1
10158,0,0,23,0,-23
10159,0,0,33,0,-33
10160,1,0,49,0,-49
10161,1,0,21,0,-21
10162,0,0,134,0,-134
10163,1,1,63,1264,1201
10164,0,0,83,0,-83
10165,1,1,160,1295,1135
10166,0,0,7,0,-7
10167,0,0,5,0,-5
10168,0,0,35,0,-35
10169,0,0,111,0,-111
10170,0,0,7,0,-7
10171,0,0,3,0,-3
10172,1,0,26,0,-26
10173,1,1,189,1301,1112
10174,1,1,625,2097,1472
10175,1,1,313,1244,931
10176,0,0,2,0,-2
10177,1,0,24,0,-24
10178,1,0,104,0,-104
10179,1,1,680,1747,1067
10180,0,0,76,0,-76
10181,1,1,147,1289,1142
10182,1,0,136,0,-136
10183,1,1,651,1315,664
10184,0,0,53,0,-53
10185,0,0,121,0,-121
10186,0,0,102,0,-102
10187,0,0,10,0,-10
10188,0,0,66,0,-66
10189,0,0,163,0,-163
10190,0,0,67,0,-67
10191,1,0,61,0,-61
10192,1,1,126,1320,1194
10193,1,1,312,1344,1032
10194,1,1,770,1617,847
10195,1,1,284,1742,1458
10196,0,0,32,0,-32
10197,1,1,430,1297,867
10198,1,1,202,1253,1051
10199,0,0,45,0,-45
10200,1,1,242,2246,2004
10201,1,1,548,1382,834
10202,1,1,203,1238,1035
10203,0,0,50,0,-50
10204,0,0,50,0,-50
10205,1,0,14,0,-14
10206,1,1,424,1626,1202
10207,0,0,348,0,-348
10208,1,0,39,0,-39
10209,1,1,143,1294,1151
10210,0,0,112,0,-112
10211,1,1,219,1492,1273
10212,0,0,23,0,-23
10213,0,0,224,0,-224
10214,1,1,162,1428,1266
10215,0,0,82,0,-82
10216,1,1,515,2184,1669
10217,1,0,13,0,-13
10218,1,1,205,1516,1311
10219,0,0,55,0,-55
10220,1,0,1,0,-1
10221,1,1,1290,1402,112
10222,0,0,97,0,-97
10223,0,0,27,0,-27
10224,0,0,46,0,-46
10225,1,0,2,0,-2
10226,1,1,1458,1520,62
10227,1,1,500,1383,883
10228,1,0,9,0,-9
10229,1,1,236,1695,1459
10230,1,1,444,1240,796
10231,1,0,23,0,-23
10232,1,1,58,1691,1633
10233,1,1,158,1363,1205
10234,0,0,88,0,-88
10235,1,1,545,1572,1027
10236,1,0,35,0,-35
10237,0,0,16,0,-16
10238,1,0,17,0,-17
10239,0,0,1,0,-1
10240,0,0,66,0,-66
10241,1,0,148,0,-148
10242,0,0,9,0,-9
10243,1,1,66,1664,1598
10244,1,0,12,0,-12
10245,0,0,73,0,-73
10246,1,0,7,0,-7
10247,1,0,176,0,-176
10248,1,1,33,1385,1352
10249,0,0,42,0,-42
10250,0,0,65,0,-65
10251,1,0,22,0,-22
10252,1,1,290,1298,1008
10253,1,1,1372,1393,21
10254,0,0,37,0,-37
10255,0,0,86,0,-86
10256,1,1,28,1285,1257
10257,1,1,270,1691,1421
10258,1,0,21,0,-21
10259,1,1,425,1241,816
10260,1,1,892,1409,517
10261,0,0,13,0,-13
10262,1,0,41,0,-41
10263,0,0,110,0,-110
10264,1,1,550,1273,723
10265,1,0,27,0,-27
10266,1,1,43,1495,1452
10267,1,1,271,1546,1275
10268,0,0,3,0,-3
10269,0,0,7,0,-7
10270,0,0,20,0,-20
10271,1,0,57,0,-57
10272,1,0,76,0,-76
10273,1,1,114,1606,1492
10274,1,0,22,0,-22
10275,1,1,326,1728,1402
10276,1,1,435,1360,925
10277,0,0,2,0,-2
10278,0,0,2,0,-2
10279,0,0,44,0,-44
10280,1,0,114,0,-114
10281,1,0,12,0,-12
10282,1,1,477,1573,1096
10283,1,0,24,0,-24
10284,1,0,186,0,-186
10285,1,1,1093,1335,242
10286,1,0,61,0,-61
10287,1,0,81,0,-81
10288,1,0,77,0,-77
10289,0,0,12,0,-12
10290,0,0,109,0,-109
10291,0,0,49,0,-49
10292,1,1,317,1574,1257
10293,0,0,10,0,-10
10294,1,1,841,1246,405
10295,0,0,20,0,-20
10296,0,0,51,0,-51
10297,1,0,4,0,-4
10298,0,0,28,0,-28
10299,1,0,34,0,-34
10300,1,0,20,0,-20
10301,0,0,5,0,-5
10302,0,0,36,0,-36
10303,1,1,242,1436,1194
10304,1,0,131,0,-131
10305,1,0,0,0,0
10306,1,1,40,1857,1817
10307,0,0,17,0,-17
10308,1,1,472,1335,863
10309,1,1,828,1830,1002
10310,1,0,15,0,-15
10311,0,0,13,0,-13
10312,1,1,74,1265,1191
10313,1,0,5,0,-5
10314,1,1,671,1829,1158
10315,0,0,83,0,-83
10316,1,1,885,1251,366
10317,1,1,356,1605,1249
10318,1,0,37,0,-37
10319,1,0,19,0,-19
10320,0,0,50,0,-50
10321,0,0,11,0,-11
10322,1,1,398,5977,5579
10323,1,1,354,1426,1072
10324,0,0,63,0,-63
10325,1,0,13,0,-13
10326,1,1,401,1337,936
10327,1,1,647,1287,640
10328,1,1,404,1570,1166
10329,1,0,19,0,-19
10330,1,0,24,0,-24
10331,0,0,5,0,-5
10332,0,0,14,0,-14
10333,1,0,74,0,-74
10334,1,0,121,0,-121
10335,0,0,24,0,-24
10336,0,0,19,0,-19
10337,0,0,2,0,-2
10338,1,1,238,1346,1108
10339,0,0,22,0,-22
10340,0,0,39,0,-39
10341,0,0,20,0,-20
10342,1,0,9,0,-9
10343,0,0,29,0,-29
10344,1,1,283,1667,1384
10345,0,0,192,0,-192
10346,0,0,15,0,-15
10347,1,1,170,1579,1409
10348,1,0,14,0,-14
10349,0,0,81,0,-81
10350,0,0,4,0,-4
10351,1,0,68,0,-68
10352,1,0,41,0,-41
10353,1,0,82,0,-82
10354,1,0,13,0,-13
10355,0,0,2,0,-2
10356,0,0,26,0,-26
10357,0,0,2,0,-2
10358,0,0,34,0,-34
10359,1,1,1234,1662,428
10360,1,1,355,1345,990
10361,0,0,49,0,-49
10362,1,0,186,0,-186
10363,1,1,468,3045,2577
10364,1,0,223,0,-223
10365,0,0,19,0,-19
10366,1,1,2059,1560,-499
10367,0,0,84,0,-84
10368,0,0,12,0,-12
10369,1,0,46,0,-46
10370,1,0,6,0,-6
10371,1,1,788,1646,858
10372,0,0,27,0,-27
10373,1,1,315,2223,1908
10374,1,1,505,1556,1051
10375,1,1,67,1889,1822
10376,0,0,5,0,-5
10377,1,0,53,0,-53
10378,0,0,11,0,-11
10379,1,1,327,1349,1022
10380,1,1,22,1371,1349
10381,1,0,39,0,-39
10382,0,0,97,0,-97
10383,0,0,37,0,-37
10384,1,1,518,1524,1006
10385,0,0,26,0,-26
10386,1,1,207,1204,997
10387,0,0,17,0,-17
10388,1,0,149,0,-149
10389,1,1,117,1353,1236
10390,0,0,166,0,-166
10391,1,1,419,1278,859
10392,0,0,27,0,-27
10393,1,0,15,0,-15
10394,1,1,1545,1240,-305
10395,1,0,75,0,-75
10396,1,0,17,0,-17
10397,1,1,81,1364,1283
10398,0,0,7,0,-7
10399,0,0,86,0,-86
10400,1,0,182,0,-182
10401,1,1,258,1492,1234
10402,1,0,4,0,-4
10403,0,0,50,0,-50
10404,0,0,39,0,-39
10405,1,0,199,0,-199
10406,1,0,258,0,-258
10407,1,0,7,0,-7
10408,0,0,13,0,-13
10409,1,0,17,0,-17
10410,0,0,19,0,-19
10411,1,0,28,0,-28
10412,1,1,193,1515,1322
10413,1,0,78,0,-78
10414,1,0,61,0,-61
10415,1,0,6,0,-6
10416,0,0,113,0,-113
10417,0,0,62,0,-62
10418,1,1,29,1411,1382
10419,1,1,509,1403,894
10420,1,1,403,1669,1266
10421,1,0,32,0,-32
10422,0,0,6,0,-6
10423,1,0,95,0,-95
10424,1,1,377,2200,1823
10425,1,0,31,0,-31
10426,1,0,132,0,-132
10427,0,0,12,0,-12
10428,0,0,72,0,-72
10429,0,0,66,0,-66
10430,1,0,57,0,-57
10431,1,1,1218,1217,-1
10432,1,0,95,0,-95
10433,1,0,112,0,-112
10434,1,0,55,0,-55
10435,1,1,234,1339,1105
10436,1,0,88,0,-88
10437,0,0,47,0,-47
10438,1,1,439,2315,1876
10439,1,0,71,0,-71
10440,0,0,114,0,-114
10441,0,0,42,0,-42
10442,0,0,127,0,-127
10443,1,1,1130,1347,217
10444,0,0,58,0,-58
10445,0,0,26,0,-26
10446,0,0,13,0,-13
10447,0,0,36,0,-36
10448,1,1,197,1721,1524
10449,0,0,4,0,-4
10450,1,1,411,1523,1112
10451,1,0,62,0,-62
10452,1,1,592,1333,741
10453,1,1,597,1545,948
10454,0,0,37,0,-37
10455,0,0,3,0,-3
10456,0,0,14,0,-14
10457,1,0,54,0,-54
10458,1,0,45,0,-45
10459,1,1,47,1236,1189
10460,1,1,262,1359,1097
10461,1,1,13,1313,1300
10462,0,0,31,0,-31
10463,1,1,408,1231,823
10464,1,0,62,0,-62
10465,1,1,991,1203,212
10466,1,0,3,0,-3
10467,1,0,25,0,-25
10468,1,0,75,0,-75
10469,1,1,582,1219,637
10470,0,0,0,0,0
10471,0,0,54,0,-54
10472,1,1,458,1213,755
10473,1,1,356,2715,2359
10474,1,0,9,0,-9
10475,1,0,45,0,-45
10476,1,1,192,1343,1151
10477,0,0,109,0,-109
10478,1,0,47,0,-47
10479,0,0,29,0,-29
10480,0,0,131,0,-131
10481,0,0,133,0,-133
10482,0,0,2,0,-2
10483,1,1,54,1249,1195
10484,0,0,15,0,-15
10485,1,0,23,0,-23
10486,1,1,310,1708,1398
10487,1,1,427,1227,800
10488,1,1,142,1258,1116
10489,1,0,7,0,-7
10490,1,0,32,0,-32
10491,1,0,80,0,-80
10492,0,0,52,0,-52
10493,1,1,313,1329,1016
10494,1,0,19,0,-19
10495,1,0,25,0,-25
10496,1,0,1,0,-1
10497,1,0,59,0,-59
10498,0,0,21,0,-21
10499,1,1,118,2112,1994
10500,0,0,23,0,-23
10501,1,1,231,1484,1253
10502,1,0,110,0,-110
10503,1,0,7,0,-7
10504,0,0,32,0,-32
10505,0,0,142,0,-142
10506,1,0,17,0,-17
10507,1,1,51,1445,1394
10508,1,1,327,1514,1187
10509,1,0,20,0,-20
10510,1,0,1,0,-1
10511,1,0,17,0,-17
10512,0,0,77,0,-77
10513,1,1,621,2928,2307
10514,0,0,17,0,-17
10515,1,0,22,0,-22
10516,1,0,42,0,-42
10517,1,1,1436,1395,-41
10518,1,1,186,1337,1151
10519,1,0,28,0,-28
10520,0,0,37,0,-37
10521,1,0,51,0,-51
10522,0,0,28,0,-28
10523,0,0,13,0,-13
10524,1,0,41,0,-41
10525,1,1,326,1368,1042
10526,0,0,16,0,-16
10527,0,0,52,0,-52
10528,1,1,1269,1254,-15
10529,0,0,97,0,-97
10530,1,0,14,0,-14
10531,1,0,10,0,-10
10532,1,0,10,0,-10
10533,0,0,41,0,-41
10534,0,0,3,0,-3
10535,1,1,44,1242,1198
10536,0,0,52,0,-52
10537,1,0,119,0,-119
10538,0,0,87,0,-87
10539,0,0,34,0,-34
10540,1,0,103,0,-103
10541,0,0,52,0,-52
10542,1,0,33,0,-33
10543,1,0,133,0,-133
10544,0,0,35,0,-35
10545,1,1,1367,1214,-153
10546,0,0,25,0,-25
10547,0,0,12,0,-12
10548,1,1,71,1272,1201
10549,1,1,209,1201,992
10550,1,0,24,0,-24
10551,1,0,31,0,-31
10552,1,1,20,1270,1250
10553,0,0,89,0,-89
10554,1,0,5,0,-5
10555,1,0,22,0,-22
10556,0,0,152,0,-152
10557,0,0,163,0,-163
10558,0,0,13,0,-13
10559,0,0,119,0,-119
10560,1,0,98,0,-98
10561,0,0,120,0,-120
10562,0,0,67,0,-67
10563,1,0,70,0,-70
10564,0,0,35,0,-35
10565,1,1,169,2194,2025
10566,0,0,41,0,-41
10567,1,0,81,0,-81
10568,1,0,113,0,-113
10569,0,0,39,0,-39
10570,1,1,130,1807,1677
10571,1,1,458,1471,1013
10572,1,1,26,1314,1288
10573,1,0,115,0,-115
10574,1,1,712,2385,1673
10575,1,0,58,0,-58
10576,0,0,117,0,-117
10577,0,0,17,0,-17
10578,1,1,390,1321,931
10579,1,1,910,1407,497
10580,1,1,260,2117,1857
10581,0,0,2,0,-2
10582,0,0,12,0,-12
10583,1,1,105,1702,1597
10584,0,0,133,0,-133
10585,1,0,29,0,-29
10586,0,0,3,0,-3
10587,1,0,55,0,-55
10588,0,0,5,0,-5
10589,1,0,22,0,-22
10590,0,0,103,0,-103
10591,1,0,157,0,-157
10592,1,1,194,1264,1070
10593,1,1,127,1667,1540
10594,0,0,57,0,-57
10595,1,1,1194,1335,141
10596,0,0,30,0,-30
10597,1,0,103,0,-103
10598,0,0,28,0,-28
10599,1,1,301,1395,1094
10600,0,0,36,0,-36
10601,1,1,884,1283,399
10602,1,1,495,1397,902
10603,1,0,5,0,-5
10604,1,1,256,2255,1999
10605,1,1,40,1264,1224
10606,1,0,38,0,-38
10607,0,0,109,0,-109
10608,0,0,4,0,-4
10609,0,0,40,0,-40
10610,0,0,7,0,-7
10611,1,1,45,1486,1441
10612,1,1,216,1239,1023
10613,1,1,464,1224,760
10614,1,0,39,0,-39
10615,1,0,1,0,-1
10616,1,0,14,0,-14
10617,1,1,470,1377,907
10618,0,0,70,0,-70
10619,1,1,1126,2680,1554
10620,1,0,17,0,-17
10621,1,1,375,1216,841
10622,1,1,156,1563,1407
10623,1,0,55,0,-55
10624,1,0,46,0,-46
10625,1,1,280,1245,965
10626,0,0,20,0,-20
10627,1,1,1569,1539,-30
10628,0,0,20,0,-20
10629,0,0,15,0,-15
10630,1,0,10,0,-10
10631,0,0,88,0,-88
10632,1,1,89,1429,1340
10633,0,0,25,0,-25
10634,1,0,3,0,-3
10635,0,0,14,0,-14
10636,0,0,108,0,-108
10637,0,0,13,0,-13
10638,1,0,5,0,-5
10639,1,1,751,1290,539
10640,1,1,165,1581,1416
10641,1,0,133,0,-133
10642,0,0,24,0,-24
10643,0,0,47,0,-47
10644,0,0,15,0,-15
10645,1,0,166,0,-166
10646,1,1,2490,1386,-1104
10647,0,0,126,0,-126
10648,1,1,356,1567,1211
10649,0,0,26,0,-26
10650,1,0,52,0,-52
10651,0,0,24,0,-24
10652,1,0,139,0,-139
10653,0,0,4,0,-4
10654,0,0,58,0,-58
10655,1,1,269,1458,1189
10656,0,0,5,0,-5
10657,0,0,15,0,-15
10658,0,0,2,0,-2
10659,1,0,99,0,-99
10660,1,0,18,0,-18
10661,0,0,38,0,-38
10662,1,0,49,0,-49
10663,1,0,3,0,-3
10664,1,1,635,1867,1232
10665,1,0,11,0,-11
10666,0,0,91,0,-91
10667,1,0,89,0,-89
10668,1,0,7,0,-7
10669,1,1,889,1273,384
10670,1,1,136,1349,1213
10671,1,0,65,0,-65
10672,1,1,231,1897,1666
10673,1,1,810,1302,492
10674,1,0,28,0,-28
10675,1,0,33,0,-33
10676,1,1,1287,1257,-30
10677,0,0,13,0,-13
10678,1,1,903,1577,674
10679,0,0,23,0,-23
10680,1,1,278,1330,1052
10681,0,0,10,0,-10
10682,1,0,45,0,-45
10683,0,0,57,0,-57
10684,1,1,342,1790,1448
10685,1,0,88,0,-88
10686,1,0,121,0,-121
10687,1,0,33,0,-33
10688,0,0,81,0,-81
10689,1,0,3,0,-3
10690,1,1,555,1433,878
10691,0,0,34,0,-34
10692,1,1,69,2205,2136
10693,1,1,321,1234,913
10694,1,0,115,0,-115
10695,1,0,4,0,-4
10696,0,0,2,0,-2
10697,1,1,344,1501,1157
10698,1,1,724,1513,789
10699,0,0,0,0,0
10700,0,0,53,0,-53
10701,1,0,93,0,-93
10702,0,0,12,0,-12
10703,1,0,8,0,-8
10704,1,1,410,1459,1049
10705,1,0,52,0,-52
10706,1,0,171,0,-171
10707,0,0,40,0,-40
10708,0,0,70,0,-70
10709,0,0,3,0,-3
10710,0,0,36,0,-36
10711,0,0,1,0,-1
10712,0,0,1,0,-1
10713,1,0,2,0,-2
10714,1,0,78,0,-78
10715,0,0,35,0,-35
10716,0,0,41,0,-41
10717,0,0,8,0,-8
10718,1,1,348,1717,1369
10719,1,0,4,0,-4
10720,1,1,1089,1417,328
10721,1,1,1566,1595,29
10722,1,0,7,0,-7
10723,0,0,93,0,-93
10724,1,0,57,0,-57
10725,1,1,2784,1262,-1522
10726,0,0,97,0,-97
10727,0,0,81,0,-81
10728,0,0,6,0,-6
10729,0,0,12,0,-12
10730,1,0,180,0,-180
10731,1,1,103,1647,1544
10732,0,0,29,0,-29
10733,0,0,19,0,-19
10734,1,0,120,0,-120
10735,0,0,32,0,-32
10736,0,0,4,0,-4
10737,1,0,0,0,0
10738,0,0,0,0,0
10739,1,0,209,0,-209
10740,1,1,817,1334,517
10741,1,1,511,1276,765
10742,1,0,41,0,-41
10743,1,1,164,1368,1204
10744,1,1,1306,1248,-58
10745,1,0,0,0,0
10746,1,1,563,1455,892
10747,0,0,28,0,-28
10748,0,0,34,0,-34
10749,0,0,82,0,-82
10750,1,0,32,0,-32
10751,0,0,167,0,-167
10752,1,0,5,0,-5
10753,0,0,15,0,-15
10754,1,0,12,0,-12
10755,0,0,46,0,-46
10756,0,0,14,0,-14
10757,0,0,25,0,-25
10758,1,1,347,1301,954
10759,0,0,25,0,-25
10760,0,0,27,0,-27
10761,0,0,18,0,-18
10762,0,0,30,0,-30
10763,1,1,299,1211,912
10764,0,0,34,0,-34
10765,0,0,132,0,-132
10766,1,1,511,1280,769
10767,1,1,1309,1365,56
10768,1,1,834,1393,559
10769,0,0,42,0,-42
10770,1,1,437,1222,785
10771,0,0,82,0,-82
10772,1,0,14,0,-14
10773,0,0,4,0,-4
10774,0,0,43,0,-43
10775,1,1,239,1261,1022
10776,1,1,108,1346,1238
10777,1,0,6,0,-6
10778,1,1,145,1587,1442
10779,1,1,722,2134,1412
10780,0,0,115,0,-115
10781,1,0,22,0,-22
10782,1,1,185,1318,1133
10783,0,0,2,0,-2
10784,1,1,3098,1378,-1720
10785,1,0,21,0,-21
10786,0,0,56,0,-56
10787,1,1,133,1484,1351
10788,1,1,68,1410,1342
10789,0,0,17,0,-17
10790,0,0,9,0,-9
10791,1,0,142,0,-142
10792,1,0,0,0,0
10793,0,0,14,0,-14
10794,1,0,55,0,-55
10795,1,1,608,1430,822
10796,1,0,65,0,-65
10797,1,0,5,0,-5
10798,1,0,87,0,-87
10799,0,0,4,0,-4
10800,0,0,27,0,-27
10801,0,0,3,0,-3
10802,1,1,558,1294,736
10803,1,1,588,1784,1196
10804,0,0,53,0,-53
10805,1,0,17,0,-17
10806,1,0,81,0,-81
10807,1,1,612,1224,612
10808,0,0,142,0,-142
10809,1,0,38,0,-38
10810,0,0,188,0,-188
10811,1,1,129,2280,2151
10812,1,1,929,1315,386
10813,1,0,23,0,-23
10814,0,0,38,0,-38
10815,0,0,19,0,-19
10816,1,0,129,0,-129
10817,1,0,182,0,-182
10818,1,1,262,1925,1663
10819,0,0,3,0,-3
10820,1,0,27,0,-27
10821,0,0,59,0,-59
10822,1,0,139,0,-139
10823,1,1,853,2471,1618
10824,0,0,56,0,-56
10825,0,0,62,0,-62
10826,1,1,137,1820,1683
10827,1,0,12,0,-12
10828,0,0,17,0,-17
10829,0,0,4,0,-4
10830,1,1,585,2767,2182
10831,1,0,33,0,-33
10832,0,0,78,0,-78
10833,0,0,222,0,-222
10834,1,1,532,1655,1123
10835,1,0,2,0,-2
10836,0,0,193,0,-193
10837,1,0,37,0,-37
10838,0,0,27,0,-27
10839,0,0,68,0,-68
10840,0,0,20,0,-20
10841,0,0,70,0,-70
10842,1,0,114,0,-114
10843,1,1,144,1348,1204
10844,0,0,47,0,-47
10845,0,0,18,0,-18
10846,0,0,29,0,-29
10847,1,0,31,0,-31
10848,1,1,976,1260,284
10849,0,0,75,0,-75
10850,1,0,26,0,-26
10851,1,0,25,0,-25
10852,0,0,34,0,-34
10853,1,1,158,1417,1259
10854,0,0,9,0,-9
10855,0,0,144,0,-144
10856,1,0,15,0,-15
10857,0,0,38,0,-38
10858,1,1,622,1475,853
10859,0,0,162,0,-162
10860,0,0,31,0,-31
10861,1,1,29,1808,1779
10862,1,1,377,1756,1379
10863,1,1,494,1561,1067
10864,0,0,3,0,-3
10865,0,0,49,0,-49
10866,1,0,86,0,-86
10867,1,0,1,0,-1
10868,1,0,188,0,-188
10869,0,0,135,0,-135
10870,1,0,40,0,-40
10871,1,0,57,0,-57
10872,1,0,62,0,-62
10873,0,0,9,0,-9
10874,1,1,265,1385,1120
10875,0,0,84,0,-84
10876,1,1,1423,1261,-162
10877,1,0,27,0,-27
10878,1,0,22,0,-22
10879,1,0,64,0,-64
10880,1,0,60,0,-60
10881,1,0,78,0,-78
10882,1,0,40,0,-40
10883,1,1,461,1433,972
10884,0,0,10,0,-10
10885,0,0,54,0,-54
10886,1,1,45,2301,2256
10887,1,0,17,0,-17
10888,0,0,36,0,-36
10889,0,0,3,0,-3
10890,1,1,351,3460,3109
10891,0,0,93,0,-93
10892,1,0,60,0,-60
10893,0,0,97,0,-97
10894,0,0,62,0,-62
10895,0,0,46,0,-46
10896,1,1,477,1207,730
10897,1,0,4,0,-4
10898,0,0,53,0,-53
10899,1,1,279,1445,1166
10900,1,1,312,1778,1466
10901,0,0,21,0,-21
10902,0,0,87,0,-87
10903,0,0,65,0,-65
10904,0,0,84,0,-84
10905,0,0,40,0,-40
10906,1,1,1018,1496,478
10907,1,1,93,1287,1194
10908,0,0,7,0,-7
10909,0,0,23,0,-23
10910,0,0,75,0,-75
10911,0,0,147,0,-147
10912,1,0,7,0,-7
10913,0,0,81,0,-81
10914,1,1,126,1558,1432
10915,1,1,59,1229,1170
10916,1,0,47,0,-47
10917,1,0,32,0,-32
